Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
3,DeepSeek-V3.1,Estimation-First,1,3,Low,HIGHER,10000
4,DeepSeek-V3.1,Estimation-First,1,4,Low,HIGHER,15000
5,DeepSeek-V3.1,Estimation-First,1,5,Low,HIGHER,10000
6,DeepSeek-V3.1,Estimation-First,1,6,Low,HIGHER,10000
7,DeepSeek-V3.1,Estimation-First,1,7,Low,HIGHER,8000
8,DeepSeek-V3.1,Estimation-First,1,8,Low,HIGHER,10000
9,DeepSeek-V3.1,Estimation-First,1,1,High,HIGHER,15000
10,DeepSeek-V3.1,Estimation-First,1,2,High,HIGHER,12000
11,DeepSeek-V3.1,Estimation-First,1,3,High,HIGHER,12000
12,DeepSeek-V3.1,Estimation-First,1,4,High,HIGHER,15000
13,DeepSeek-V3.1,Estimation-First,1,5,High,HIGHER,12000
14,DeepSeek-V3.1,Estimation-First,1,6,High,HIGHER,15000
15,DeepSeek-V3.1,Estimation-First,1,7,High,HIGHER,15000
16,DeepSeek-V3.1,Estimation-First,1,8,High,HIGHER,12000
17,DeepSeek-V3.1,Estimation-First,2,1,Low,,1250
18,DeepSeek-V3.1,Estimation-First,2,2,Low,LOWER,75
19,DeepSeek-V3.1,Estimation-First,2,3,Low,HIGHER,12
20,DeepSeek-V3.1,Estimation-First,2,4,Low,HIGHER,15
21,DeepSeek-V3.1,Estimation-First,2,5,Low,HIGHER,13
22,DeepSeek-V3.1,Estimation-First,2,6,Low,HIGHER,13
23,DeepSeek-V3.1,Estimation-First,2,7,Low,HIGHER,14
24,DeepSeek-V3.1,Estimation-First,2,8,Low,HIGHER,12
25,DeepSeek-V3.1,Estimation-First,2,1,High,LOWER,16
26,DeepSeek-V3.1,Estimation-First,2,2,High,LOWER,15
27,DeepSeek-V3.1,Estimation-First,2,3,High,LOWER,15
28,DeepSeek-V3.1,Estimation-First,2,4,High,LOWER,16
29,DeepSeek-V3.1,Estimation-First,2,5,High,LOWER,15
30,DeepSeek-V3.1,Estimation-First,2,6,High,LOWER,14
31,DeepSeek-V3.1,Estimation-First,2,7,High,LOWER,15
32,DeepSeek-V3.1,Estimation-First,2,8,High,LOWER,15
33,DeepSeek-V3.1,Estimation-First,3,1,Low,HIGHER,130
34,DeepSeek-V3.1,Estimation-First,3,2,Low,HIGHER,130
35,DeepSeek-V3.1,Estimation-First,3,3,Low,HIGHER,130
36,DeepSeek-V3.1,Estimation-First,3,4,Low,HIGHER,130
37,DeepSeek-V3.1,Estimation-First,3,5,Low,HIGHER,125
38,DeepSeek-V3.1,Estimation-First,3,6,Low,HIGHER,130
39,DeepSeek-V3.1,Estimation-First,3,7,Low,HIGHER,125
40,DeepSeek-V3.1,Estimation-First,3,8,Low,HIGHER,125
41,DeepSeek-V3.1,Estimation-First,3,1,High,LOWER,130
42,DeepSeek-V3.1,Estimation-First,3,2,High,LOWER,140
43,DeepSeek-V3.1,Estimation-First,3,3,High,LOWER,150
44,DeepSeek-V3.1,Estimation-First,3,4,High,LOWER,130
45,DeepSeek-V3.1,Estimation-First,3,5,High,LOWER,135
46,DeepSeek-V3.1,Estimation-First,3,6,High,LOWER,150
47,DeepSeek-V3.1,Estimation-First,3,7,High,LOWER,150
48,DeepSeek-V3.1,Estimation-First,3,8,High,LOWER,150
49,DeepSeek-V3.1,Estimation-First,4,1,Low,HIGHER,10000
50,DeepSeek-V3.1,Estimation-First,4,2,Low,,80001000012000
51,DeepSeek-V3.1,Estimation-First,4,3,Low,HIGHER,11000
52,DeepSeek-V3.1,Estimation-First,4,4,Low,HIGHER,10000
53,DeepSeek-V3.1,Estimation-First,4,5,Low,HIGHER,11000
54,DeepSeek-V3.1,Estimation-First,4,6,Low,LOWER,7000
55,DeepSeek-V3.1,Estimation-First,4,7,Low,HIGHER,11000
56,DeepSeek-V3.1,Estimation-First,4,8,Low,HIGHER,10500
57,DeepSeek-V3.1,Estimation-First,4,1,High,LOWER,11000
58,DeepSeek-V3.1,Estimation-First,4,2,High,LOWER,10000
59,DeepSeek-V3.1,Estimation-First,4,3,High,LOWER,11000
60,DeepSeek-V3.1,Estimation-First,4,4,High,LOWER,10500
61,DeepSeek-V3.1,Estimation-First,4,5,High,LOWER,10000
62,DeepSeek-V3.1,Estimation-First,4,6,High,LOWER,11000
63,DeepSeek-V3.1,Estimation-First,4,7,High,LOWER,11000
64,DeepSeek-V3.1,Estimation-First,4,8,High,LOWER,10000
65,DeepSeek-V3.1,Estimation-First,5,1,Low,,30
66,DeepSeek-V3.1,Estimation-First,5,2,Low,HIGHER,75
67,DeepSeek-V3.1,Estimation-First,5,3,Low,HIGHER,125
68,DeepSeek-V3.1,Estimation-First,5,4,Low,HIGHER,120
69,DeepSeek-V3.1,Estimation-First,5,5,Low,HIGHER,115
70,DeepSeek-V3.1,Estimation-First,5,6,Low,HIGHER,130
71,DeepSeek-V3.1,Estimation-First,5,7,Low,HIGHER,135
72,DeepSeek-V3.1,Estimation-First,5,8,Low,HIGHER,125
73,DeepSeek-V3.1,Estimation-First,5,1,High,HIGHER,150
74,DeepSeek-V3.1,Estimation-First,5,2,High,LOWER,115
75,DeepSeek-V3.1,Estimation-First,5,3,High,HIGHER,150
76,DeepSeek-V3.1,Estimation-First,5,4,High,HIGHER,130
77,DeepSeek-V3.1,Estimation-First,5,5,High,HIGHER,135
78,DeepSeek-V3.1,Estimation-First,5,6,High,HIGHER,150
79,DeepSeek-V3.1,Estimation-First,5,7,High,HIGHER,150
80,DeepSeek-V3.1,Estimation-First,5,8,High,HIGHER,150
81,DeepSeek-V3.1,Estimation-First,6,1,Low,HIGHER,55000
82,DeepSeek-V3.1,Estimation-First,6,2,Low,HIGHER,55000
83,DeepSeek-V3.1,Estimation-First,6,3,Low,HIGHER,50000
84,DeepSeek-V3.1,Estimation-First,6,4,Low,HIGHER,55000
85,DeepSeek-V3.1,Estimation-First,6,5,Low,HIGHER,55000
86,DeepSeek-V3.1,Estimation-First,6,6,Low,HIGHER,50000
87,DeepSeek-V3.1,Estimation-First,6,7,Low,HIGHER,60000
88,DeepSeek-V3.1,Estimation-First,6,8,Low,HIGHER,55000
89,DeepSeek-V3.1,Estimation-First,6,1,High,LOWER,52500
90,DeepSeek-V3.1,Estimation-First,6,2,High,LOWER,55000
91,DeepSeek-V3.1,Estimation-First,6,3,High,LOWER,55000
92,DeepSeek-V3.1,Estimation-First,6,4,High,LOWER,60000
93,DeepSeek-V3.1,Estimation-First,6,5,High,LOWER,55000
94,DeepSeek-V3.1,Estimation-First,6,6,High,LOWER,55000
95,DeepSeek-V3.1,Estimation-First,6,7,High,LOWER,55000
96,DeepSeek-V3.1,Estimation-First,6,8,High,LOWER,55000
97,DeepSeek-V3.1,Estimation-First,7,1,Low,HIGHER,30
98,DeepSeek-V3.1,Estimation-First,7,2,Low,HIGHER,33
99,DeepSeek-V3.1,Estimation-First,7,3,Low,HIGHER,30
100,DeepSeek-V3.1,Estimation-First,7,4,Low,HIGHER,30
101,DeepSeek-V3.1,Estimation-First,7,5,Low,HIGHER,30
102,DeepSeek-V3.1,Estimation-First,7,6,Low,HIGHER,35
103,DeepSeek-V3.1,Estimation-First,7,7,Low,HIGHER,30
104,DeepSeek-V3.1,Estimation-First,7,8,Low,HIGHER,30
105,DeepSeek-V3.1,Estimation-First,7,1,High,LOWER,32
106,DeepSeek-V3.1,Estimation-First,7,2,High,LOWER,30
107,DeepSeek-V3.1,Estimation-First,7,3,High,HIGHER,35
108,DeepSeek-V3.1,Estimation-First,7,4,High,LOWER,30
109,DeepSeek-V3.1,Estimation-First,7,5,High,LOWER,33
110,DeepSeek-V3.1,Estimation-First,7,6,High,HIGHER,30
111,DeepSeek-V3.1,Estimation-First,7,7,High,HIGHER,45
112,DeepSeek-V3.1,Estimation-First,7,8,High,LOWER,30
113,DeepSeek-V3.1,Estimation-First,8,1,Low,LOWER,75000
114,DeepSeek-V3.1,Estimation-First,8,2,Low,LOWER,75000
115,DeepSeek-V3.1,Estimation-First,8,3,Low,HIGHER,850000
116,DeepSeek-V3.1,Estimation-First,8,4,Low,LOWER,850000
117,DeepSeek-V3.1,Estimation-First,8,5,Low,HIGHER,150000
118,DeepSeek-V3.1,Estimation-First,8,6,Low,LOWER,80000
119,DeepSeek-V3.1,Estimation-First,8,7,Low,LOWER,90000
120,DeepSeek-V3.1,Estimation-First,8,8,Low,LOWER,85000
121,DeepSeek-V3.1,Estimation-First,8,1,High,LOWER,250000
122,DeepSeek-V3.1,Estimation-First,8,2,High,LOWER,275000
123,DeepSeek-V3.1,Estimation-First,8,3,High,LOWER,250000
124,DeepSeek-V3.1,Estimation-First,8,4,High,LOWER,150000
125,DeepSeek-V3.1,Estimation-First,8,5,High,LOWER,150000
126,DeepSeek-V3.1,Estimation-First,8,6,High,LOWER,275000
127,DeepSeek-V3.1,Estimation-First,8,7,High,LOWER,250000
128,DeepSeek-V3.1,Estimation-First,8,8,High,LOWER,120000
129,DeepSeek-V3.1,Estimation-First,9,1,Low,LOWER,60
130,DeepSeek-V3.1,Estimation-First,9,2,Low,LOWER,70
131,DeepSeek-V3.1,Estimation-First,9,3,Low,LOWER,60
132,DeepSeek-V3.1,Estimation-First,9,4,Low,LOWER,65
133,DeepSeek-V3.1,Estimation-First,9,5,Low,LOWER,60
134,DeepSeek-V3.1,Estimation-First,9,6,Low,LOWER,75
135,DeepSeek-V3.1,Estimation-First,9,7,Low,HIGHER,150
136,DeepSeek-V3.1,Estimation-First,9,8,Low,LOWER,60
137,DeepSeek-V3.1,Estimation-First,9,1,High,LOWER,200
138,DeepSeek-V3.1,Estimation-First,9,2,High,LOWER,200
139,DeepSeek-V3.1,Estimation-First,9,3,High,LOWER,300
140,DeepSeek-V3.1,Estimation-First,9,4,High,LOWER,175
141,DeepSeek-V3.1,Estimation-First,9,5,High,LOWER,350
142,DeepSeek-V3.1,Estimation-First,9,6,High,LOWER,80
143,DeepSeek-V3.1,Estimation-First,9,7,High,,110160400
144,DeepSeek-V3.1,Estimation-First,9,8,High,LOWER,250
145,DeepSeek-V3.1,Estimation-First,10,1,Low,HIGHER,75000
146,DeepSeek-V3.1,Estimation-First,10,2,Low,HIGHER,75000
147,DeepSeek-V3.1,Estimation-First,10,3,Low,HIGHER,750000
148,DeepSeek-V3.1,Estimation-First,10,4,Low,HIGHER,100000
149,DeepSeek-V3.1,Estimation-First,10,5,Low,HIGHER,250000
150,DeepSeek-V3.1,Estimation-First,10,6,Low,HIGHER,75000
151,DeepSeek-V3.1,Estimation-First,10,7,Low,HIGHER,75000
152,DeepSeek-V3.1,Estimation-First,10,8,Low,HIGHER,500000
153,DeepSeek-V3.1,Estimation-First,10,1,High,HIGHER,175000
154,DeepSeek-V3.1,Estimation-First,10,2,High,HIGHER,750000
155,DeepSeek-V3.1,Estimation-First,10,3,High,HIGHER,150000
156,DeepSeek-V3.1,Estimation-First,10,4,High,LOWER,75000
157,DeepSeek-V3.1,Estimation-First,10,5,High,HIGHER,750000
158,DeepSeek-V3.1,Estimation-First,10,6,High,LOWER,80000
159,DeepSeek-V3.1,Estimation-First,10,7,High,HIGHER,300000
160,DeepSeek-V3.1,Estimation-First,10,8,High,HIGHER,750000
161,DeepSeek-V3.1,Estimation-First,11,1,Low,HIGHER,25
162,DeepSeek-V3.1,Estimation-First,11,2,Low,HIGHER,40
163,DeepSeek-V3.1,Estimation-First,11,3,Low,HIGHER,35
164,DeepSeek-V3.1,Estimation-First,11,4,Low,,48
165,DeepSeek-V3.1,Estimation-First,11,5,Low,HIGHER,40
166,DeepSeek-V3.1,Estimation-First,11,6,Low,HIGHER,42
167,DeepSeek-V3.1,Estimation-First,11,7,Low,HIGHER,24
168,DeepSeek-V3.1,Estimation-First,11,8,Low,HIGHER,25
169,DeepSeek-V3.1,Estimation-First,11,1,High,LOWER,35
170,DeepSeek-V3.1,Estimation-First,11,2,High,LOWER,40
171,DeepSeek-V3.1,Estimation-First,11,3,High,LOWER,40
172,DeepSeek-V3.1,Estimation-First,11,4,High,LOWER,40
173,DeepSeek-V3.1,Estimation-First,11,5,High,LOWER,35
174,DeepSeek-V3.1,Estimation-First,11,6,High,LOWER,45
175,DeepSeek-V3.1,Estimation-First,11,7,High,LOWER,45
176,DeepSeek-V3.1,Estimation-First,11,8,High,LOWER,45
177,DeepSeek-V3.1,Estimation-First,12,1,Low,HIGHER,300
178,DeepSeek-V3.1,Estimation-First,12,2,Low,HIGHER,350
179,DeepSeek-V3.1,Estimation-First,12,3,Low,HIGHER,250
180,DeepSeek-V3.1,Estimation-First,12,4,Low,HIGHER,250
181,DeepSeek-V3.1,Estimation-First,12,5,Low,HIGHER,350
182,DeepSeek-V3.1,Estimation-First,12,6,Low,HIGHER,350
183,DeepSeek-V3.1,Estimation-First,12,7,Low,HIGHER,300
184,DeepSeek-V3.1,Estimation-First,12,8,Low,HIGHER,350
185,DeepSeek-V3.1,Estimation-First,12,1,High,LOWER,280
186,DeepSeek-V3.1,Estimation-First,12,2,High,LOWER,280
187,DeepSeek-V3.1,Estimation-First,12,3,High,LOWER,280
188,DeepSeek-V3.1,Estimation-First,12,4,High,LOWER,280
189,DeepSeek-V3.1,Estimation-First,12,5,High,LOWER,275
190,DeepSeek-V3.1,Estimation-First,12,6,High,LOWER,275
191,DeepSeek-V3.1,Estimation-First,12,7,High,HIGHER,400
192,DeepSeek-V3.1,Estimation-First,12,8,High,LOWER,260
193,DeepSeek-V3.1,Estimation-First,13,1,Low,LOWER,5000000
194,DeepSeek-V3.1,Estimation-First,13,2,Low,HIGHER,25000000
195,DeepSeek-V3.1,Estimation-First,13,3,Low,HIGHER,30000000
196,DeepSeek-V3.1,Estimation-First,13,4,Low,HIGHER,25000000
197,DeepSeek-V3.1,Estimation-First,13,5,Low,LOWER,5000000
198,DeepSeek-V3.1,Estimation-First,13,6,Low,HIGHER,35000000
199,DeepSeek-V3.1,Estimation-First,13,7,Low,HIGHER,15000000
200,DeepSeek-V3.1,Estimation-First,13,8,Low,HIGHER,20000000
201,DeepSeek-V3.1,Estimation-First,13,1,High,HIGHER,85000000
202,DeepSeek-V3.1,Estimation-First,13,2,High,LOWER,15000000
203,DeepSeek-V3.1,Estimation-First,13,3,High,HIGHER,350000000
204,DeepSeek-V3.1,Estimation-First,13,4,High,HIGHER,70000000
205,DeepSeek-V3.1,Estimation-First,13,5,High,HIGHER,55000000
206,DeepSeek-V3.1,Estimation-First,13,6,High,LOWER,12000000
207,DeepSeek-V3.1,Estimation-First,13,7,High,LOWER,30000000
208,DeepSeek-V3.1,Estimation-First,13,8,High,HIGHER,50000000
209,DeepSeek-V3.1,Estimation-First,14,1,Low,HIGHER,2500
210,DeepSeek-V3.1,Estimation-First,14,2,Low,HIGHER,2200
211,DeepSeek-V3.1,Estimation-First,14,3,Low,HIGHER,2400
212,DeepSeek-V3.1,Estimation-First,14,4,Low,HIGHER,2200
213,DeepSeek-V3.1,Estimation-First,14,5,Low,HIGHER,2100
214,DeepSeek-V3.1,Estimation-First,14,6,Low,HIGHER,2000
215,DeepSeek-V3.1,Estimation-First,14,7,Low,HIGHER,2500
216,DeepSeek-V3.1,Estimation-First,14,8,Low,HIGHER,1800
217,DeepSeek-V3.1,Estimation-First,14,1,High,LOWER,1800
218,DeepSeek-V3.1,Estimation-First,14,2,High,LOWER,1400
219,DeepSeek-V3.1,Estimation-First,14,3,High,LOWER,1500
220,DeepSeek-V3.1,Estimation-First,14,4,High,LOWER,1800
221,DeepSeek-V3.1,Estimation-First,14,5,High,LOWER,1350
222,DeepSeek-V3.1,Estimation-First,14,6,High,LOWER,1200
223,DeepSeek-V3.1,Estimation-First,14,7,High,LOWER,1500
224,DeepSeek-V3.1,Estimation-First,14,8,High,LOWER,2500
225,DeepSeek-V3.1,Estimation-First,15,1,Low,HIGHER,4800
226,DeepSeek-V3.1,Estimation-First,15,2,Low,,52500135500
227,DeepSeek-V3.1,Estimation-First,15,3,Low,LOWER,2700
228,DeepSeek-V3.1,Estimation-First,15,4,Low,HIGHER,1200
229,DeepSeek-V3.1,Estimation-First,15,5,Low,HIGHER,1800
230,DeepSeek-V3.1,Estimation-First,15,6,Low,HIGHER,1440
231,DeepSeek-V3.1,Estimation-First,15,7,Low,HIGHER,1500
232,DeepSeek-V3.1,Estimation-First,15,8,Low,HIGHER,2500
233,DeepSeek-V3.1,Estimation-First,15,1,High,HIGHER,2800
234,DeepSeek-V3.1,Estimation-First,15,2,High,HIGHER,3000
235,DeepSeek-V3.1,Estimation-First,15,3,High,HIGHER,2700
236,DeepSeek-V3.1,Estimation-First,15,4,High,HIGHER,3000
237,DeepSeek-V3.1,Estimation-First,15,5,High,HIGHER,2500
238,DeepSeek-V3.1,Estimation-First,15,6,High,HIGHER,3000
239,DeepSeek-V3.1,Estimation-First,15,7,High,HIGHER,2750
240,DeepSeek-V3.1,Estimation-First,15,8,High,HIGHER,2400
241,DeepSeek-V3.1,Estimation-First,16,1,Low,HIGHER,250
242,DeepSeek-V3.1,Estimation-First,16,2,Low,HIGHER,300
243,DeepSeek-V3.1,Estimation-First,16,3,Low,HIGHER,300
244,DeepSeek-V3.1,Estimation-First,16,4,Low,HIGHER,350
245,DeepSeek-V3.1,Estimation-First,16,5,Low,HIGHER,150
246,DeepSeek-V3.1,Estimation-First,16,6,Low,HIGHER,175
247,DeepSeek-V3.1,Estimation-First,16,7,Low,HIGHER,200
248,DeepSeek-V3.1,Estimation-First,16,8,Low,HIGHER,150
249,DeepSeek-V3.1,Estimation-First,16,1,High,HIGHER,350
250,DeepSeek-V3.1,Estimation-First,16,2,High,HIGHER,350
251,DeepSeek-V3.1,Estimation-First,16,3,High,HIGHER,300
252,DeepSeek-V3.1,Estimation-First,16,4,High,LOWER,185
253,DeepSeek-V3.1,Estimation-First,16,5,High,HIGHER,300
254,DeepSeek-V3.1,Estimation-First,16,6,High,LOWER,180
255,DeepSeek-V3.1,Estimation-First,16,7,High,HIGHER,350
256,DeepSeek-V3.1,Estimation-First,16,8,High,HIGHER,300
257,DeepSeek-V3.1,Estimation-First,17,1,Low,HIGHER,300000
258,DeepSeek-V3.1,Estimation-First,17,2,Low,HIGHER,250000
259,DeepSeek-V3.1,Estimation-First,17,3,Low,LOWER,75000
260,DeepSeek-V3.1,Estimation-First,17,4,Low,HIGHER,350000
261,DeepSeek-V3.1,Estimation-First,17,5,Low,HIGHER,250000
262,DeepSeek-V3.1,Estimation-First,17,6,Low,HIGHER,250000
263,DeepSeek-V3.1,Estimation-First,17,7,Low,LOWER,75000
264,DeepSeek-V3.1,Estimation-First,17,8,Low,LOWER,60000
265,DeepSeek-V3.1,Estimation-First,17,1,High,LOWER,250000
266,DeepSeek-V3.1,Estimation-First,17,2,High,HIGHER,750000
267,DeepSeek-V3.1,Estimation-First,17,3,High,LOWER,100000
268,DeepSeek-V3.1,Estimation-First,17,4,High,LOWER,175000
269,DeepSeek-V3.1,Estimation-First,17,5,High,LOWER,80000
270,DeepSeek-V3.1,Estimation-First,17,6,High,LOWER,150000
271,DeepSeek-V3.1,Estimation-First,17,7,High,HIGHER,550000
272,DeepSeek-V3.1,Estimation-First,17,8,High,LOWER,175000
273,DeepSeek-V3.1,Estimation-First,18,1,Low,HIGHER,150
274,DeepSeek-V3.1,Estimation-First,18,2,Low,HIGHER,200
275,DeepSeek-V3.1,Estimation-First,18,3,Low,HIGHER,175
276,DeepSeek-V3.1,Estimation-First,18,4,Low,HIGHER,200
277,DeepSeek-V3.1,Estimation-First,18,5,Low,HIGHER,180
278,DeepSeek-V3.1,Estimation-First,18,6,Low,HIGHER,150
279,DeepSeek-V3.1,Estimation-First,18,7,Low,HIGHER,175
280,DeepSeek-V3.1,Estimation-First,18,8,Low,HIGHER,120
281,DeepSeek-V3.1,Estimation-First,18,1,High,HIGHER,175
282,DeepSeek-V3.1,Estimation-First,18,2,High,HIGHER,200
283,DeepSeek-V3.1,Estimation-First,18,3,High,HIGHER,200
284,DeepSeek-V3.1,Estimation-First,18,4,High,HIGHER,175
285,DeepSeek-V3.1,Estimation-First,18,5,High,HIGHER,150
286,DeepSeek-V3.1,Estimation-First,18,6,High,HIGHER,175
287,DeepSeek-V3.1,Estimation-First,18,7,High,HIGHER,200
288,DeepSeek-V3.1,Estimation-First,18,8,High,HIGHER,200
289,DeepSeek-V3.1,Estimation-First,19,1,Low,HIGHER,350000
290,DeepSeek-V3.1,Estimation-First,19,2,Low,HIGHER,300000
291,DeepSeek-V3.1,Estimation-First,19,3,Low,HIGHER,350000
292,DeepSeek-V3.1,Estimation-First,19,4,Low,LOWER,50000
293,DeepSeek-V3.1,Estimation-First,19,5,Low,HIGHER,350000
294,DeepSeek-V3.1,Estimation-First,19,6,Low,HIGHER,250000
295,DeepSeek-V3.1,Estimation-First,19,7,Low,LOWER,350000
296,DeepSeek-V3.1,Estimation-First,19,8,Low,LOWER,50000
297,DeepSeek-V3.1,Estimation-First,19,1,High,LOWER,200000
298,DeepSeek-V3.1,Estimation-First,19,2,High,LOWER,175000
299,DeepSeek-V3.1,Estimation-First,19,3,High,LOWER,150000
300,DeepSeek-V3.1,Estimation-First,19,4,High,LOWER,175000
301,DeepSeek-V3.1,Estimation-First,19,5,High,LOWER,150000
302,DeepSeek-V3.1,Estimation-First,19,6,High,LOWER,185000
303,DeepSeek-V3.1,Estimation-First,19,7,High,LOWER,220000
304,DeepSeek-V3.1,Estimation-First,19,8,High,LOWER,150000
305,DeepSeek-V3.1,Estimation-First,20,1,Low,HIGHER,1200
306,DeepSeek-V3.1,Estimation-First,20,2,Low,HIGHER,1200
307,DeepSeek-V3.1,Estimation-First,20,3,Low,HIGHER,1200
308,DeepSeek-V3.1,Estimation-First,20,4,Low,HIGHER,1200
309,DeepSeek-V3.1,Estimation-First,20,5,Low,HIGHER,1200
310,DeepSeek-V3.1,Estimation-First,20,6,Low,HIGHER,1200
311,DeepSeek-V3.1,Estimation-First,20,7,Low,HIGHER,1200
312,DeepSeek-V3.1,Estimation-First,20,8,Low,HIGHER,1200
313,DeepSeek-V3.1,Estimation-First,20,1,High,HIGHER,1250
314,DeepSeek-V3.1,Estimation-First,20,2,High,HIGHER,1300
315,DeepSeek-V3.1,Estimation-First,20,3,High,HIGHER,1300
316,DeepSeek-V3.1,Estimation-First,20,4,High,HIGHER,1250
317,DeepSeek-V3.1,Estimation-First,20,5,High,HIGHER,1350
318,DeepSeek-V3.1,Estimation-First,20,6,High,HIGHER,1250
319,DeepSeek-V3.1,Estimation-First,20,7,High,HIGHER,1300
320,DeepSeek-V3.1,Estimation-First,20,8,High,HIGHER,1350
321,DeepSeek-V3.1,Estimation-First,21,1,Low,HIGHER,1500
322,DeepSeek-V3.1,Estimation-First,21,2,Low,HIGHER,1800
323,DeepSeek-V3.1,Estimation-First,21,3,Low,HIGHER,1800
324,DeepSeek-V3.1,Estimation-First,21,4,Low,HIGHER,1800
325,DeepSeek-V3.1,Estimation-First,21,5,Low,HIGHER,1800
326,DeepSeek-V3.1,Estimation-First,21,6,Low,HIGHER,1750
327,DeepSeek-V3.1,Estimation-First,21,7,Low,HIGHER,1800
328,DeepSeek-V3.1,Estimation-First,21,8,Low,HIGHER,2000
329,DeepSeek-V3.1,Estimation-First,21,1,High,HIGHER,1800
330,DeepSeek-V3.1,Estimation-First,21,2,High,HIGHER,1500
331,DeepSeek-V3.1,Estimation-First,21,3,High,HIGHER,1800
332,DeepSeek-V3.1,Estimation-First,21,4,High,HIGHER,1500
333,DeepSeek-V3.1,Estimation-First,21,5,High,HIGHER,1800
334,DeepSeek-V3.1,Estimation-First,21,6,High,HIGHER,1750
335,DeepSeek-V3.1,Estimation-First,21,7,High,LOWER,1600
336,DeepSeek-V3.1,Estimation-First,21,8,High,HIGHER,1500
337,DeepSeek-V3.1,Estimation-First,22,1,Low,HIGHER,3500
338,DeepSeek-V3.1,Estimation-First,22,2,Low,HIGHER,4500
339,DeepSeek-V3.1,Estimation-First,22,3,Low,HIGHER,4000
340,DeepSeek-V3.1,Estimation-First,22,4,Low,HIGHER,3500
341,DeepSeek-V3.1,Estimation-First,22,5,Low,HIGHER,3500
342,DeepSeek-V3.1,Estimation-First,22,6,Low,HIGHER,3500
343,DeepSeek-V3.1,Estimation-First,22,7,Low,HIGHER,3500
344,DeepSeek-V3.1,Estimation-First,22,8,Low,HIGHER,3000
345,DeepSeek-V3.1,Estimation-First,22,1,High,HIGHER,6500
346,DeepSeek-V3.1,Estimation-First,22,2,High,HIGHER,6500
347,DeepSeek-V3.1,Estimation-First,22,3,High,HIGHER,6000
348,DeepSeek-V3.1,Estimation-First,22,4,High,LOWER,4000
349,DeepSeek-V3.1,Estimation-First,22,5,High,HIGHER,6000
350,DeepSeek-V3.1,Estimation-First,22,6,High,HIGHER,6000
351,DeepSeek-V3.1,Estimation-First,22,7,High,LOWER,3500
352,DeepSeek-V3.1,Estimation-First,22,8,High,LOWER,4500
353,DeepSeek-V3.1,Estimation-First,23,1,Low,HIGHER,450
354,DeepSeek-V3.1,Estimation-First,23,2,Low,HIGHER,350
355,DeepSeek-V3.1,Estimation-First,23,3,Low,HIGHER,450
356,DeepSeek-V3.1,Estimation-First,23,4,Low,HIGHER,450
357,DeepSeek-V3.1,Estimation-First,23,5,Low,HIGHER,300
358,DeepSeek-V3.1,Estimation-First,23,6,Low,HIGHER,450
359,DeepSeek-V3.1,Estimation-First,23,7,Low,HIGHER,450
360,DeepSeek-V3.1,Estimation-First,23,8,Low,HIGHER,400
361,DeepSeek-V3.1,Estimation-First,23,1,High,LOWER,450
362,DeepSeek-V3.1,Estimation-First,23,2,High,HIGHER,450
363,DeepSeek-V3.1,Estimation-First,23,3,High,LOWER,450
364,DeepSeek-V3.1,Estimation-First,23,4,High,LOWER,450
365,DeepSeek-V3.1,Estimation-First,23,5,High,LOWER,550
366,DeepSeek-V3.1,Estimation-First,23,6,High,LOWER,450
367,DeepSeek-V3.1,Estimation-First,23,7,High,LOWER,450
368,DeepSeek-V3.1,Estimation-First,23,8,High,LOWER,550
369,DeepSeek-V3.1,Estimation-First,24,1,Low,HIGHER,45000
370,DeepSeek-V3.1,Estimation-First,24,2,Low,HIGHER,45000
371,DeepSeek-V3.1,Estimation-First,24,3,Low,HIGHER,45000
372,DeepSeek-V3.1,Estimation-First,24,4,Low,HIGHER,45000
373,DeepSeek-V3.1,Estimation-First,24,5,Low,HIGHER,45000
374,DeepSeek-V3.1,Estimation-First,24,6,Low,HIGHER,45000
375,DeepSeek-V3.1,Estimation-First,24,7,Low,HIGHER,45000
376,DeepSeek-V3.1,Estimation-First,24,8,Low,HIGHER,45000
377,DeepSeek-V3.1,Estimation-First,24,1,High,LOWER,55000
378,DeepSeek-V3.1,Estimation-First,24,2,High,LOWER,50000
379,DeepSeek-V3.1,Estimation-First,24,3,High,LOWER,55000
380,DeepSeek-V3.1,Estimation-First,24,4,High,LOWER,55000
381,DeepSeek-V3.1,Estimation-First,24,5,High,LOWER,45000
382,DeepSeek-V3.1,Estimation-First,24,6,High,LOWER,50000
383,DeepSeek-V3.1,Estimation-First,24,7,High,LOWER,45000
384,DeepSeek-V3.1,Estimation-First,24,8,High,LOWER,45000
385,DeepSeek-V3.1,Estimation-First,25,1,Low,LOWER,350
386,DeepSeek-V3.1,Estimation-First,25,2,Low,HIGHER,350
387,DeepSeek-V3.1,Estimation-First,25,3,Low,HIGHER,750
388,DeepSeek-V3.1,Estimation-First,25,4,Low,HIGHER,550
389,DeepSeek-V3.1,Estimation-First,25,5,Low,HIGHER,600
390,DeepSeek-V3.1,Estimation-First,25,6,Low,HIGHER,600
391,DeepSeek-V3.1,Estimation-First,25,7,Low,HIGHER,275
392,DeepSeek-V3.1,Estimation-First,25,8,Low,HIGHER,550
